Nome,Estilo,Padrao,Score,Pronuncia,Memorizacao,Comprimento,Sonoridade,Originalidade,EstiloScore,GitHub,.com,.com.br,.io,.dev,.app,npm,DockerHub
Alioun,Scandinavian,prefix+middle+suffix,78,20,17,15,16,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aliour,Scandinavian,prefix+middle+suffix,78,20,17,15,16,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alioyn,Scandinavian,prefix+middle+suffix,78,20,17,15,16,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aliun,Scandinavian,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alivo,Scandinavian,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Almer,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alris,Latin Modern,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alrix,Latin Modern,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Altie,Invented Word,blend,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Altio,Latin Modern,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aluen,Scandinavian,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aluis,Latin Modern,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aluix,Latin Modern,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aluor,Scandinavian,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aluos,Latin Modern,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aluyn,Scandinavian,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alver,Minimal,prefix+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvie,Scandinavian,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvio,Scandinavian,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvis,Latin Modern,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvix,Latin Modern,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvor,Scandinavian,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvos,Latin Modern,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzen,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzie,Invented Word,blend,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzio,Latin Modern,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzis,Latin Modern,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzix,Latin Modern,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranar,Scandinavian,prefix+middle+suffix,78,20,16,15,20,12,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravi,Scandinavian,prefix+middle+suffix,78,20,16,13,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arcel,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ardio,Latin Modern,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arioel,Latin Modern,prefix+middle+suffix,78,20,17,15,16,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arioen,Latin Modern,prefix+middle+suffix,78,20,17,15,16,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ariois,Latin Modern,prefix+middle+suffix,78,20,17,15,16,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arioix,Latin Modern,prefix+middle+suffix,78,20,17,15,16,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arios,Latin Modern,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arioum,Latin Modern,prefix+middle+suffix,78,20,17,15,16,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arioun,Latin Modern,prefix+middle+suffix,78,20,17,15,16,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arioyn,Latin Modern,prefix+middle+suffix,78,20,17,15,16,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arlis,Latin Modern,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arlix,Latin Modern,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arnex,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arnio,Latin Modern,prefix+middle+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arori,Minimal,prefix+middle,78,20,16,13,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arvel,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arzen,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Avcel,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Avcor,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Avmer,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Avzen,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Becor,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Befalseio,Premium,prefix+middle+suffix,78,20,17,13,18,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Befalsetru,Premium,prefix+middle+suffix,78,20,17,11,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Beiava,Premium,prefix+middle+suffix,78,20,17,15,17,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Beiavo,Premium,prefix+middle+suffix,78,20,17,15,17,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Beiova,Premium,prefix+middle+suffix,78,20,17,15,17,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Benav,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Beori,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Bereia,Premium,prefix+middle+suffix,78,20,17,15,17,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Beseio,Premium,prefix+middle+suffix,78,20,17,15,17,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Betaua,Premium,prefix+middle+suffix,78,20,17,15,17,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Bevel,Minimal,prefix+middle,78,20,16,13,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Bevoia,Premium,prefix+middle+suffix,78,20,17,15,17,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Bexeio,Premium,prefix+middle+suffix,78,20,17,15,17,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Caiotrue,Premium,prefix+middle+suffix,78,20,17,15,17,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Caiover,Premium,prefix+middle+suffix,78,20,17,15,17,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Caiovo,Premium,prefix+middle+suffix,78,20,17,15,17,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Canav,Minimal,prefix+middle,78,20,16,13,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Canex,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cavel,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Caver,Minimal,prefix+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cavoio,Premium,prefix+middle+suffix,78,20,17,15,17,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cazen,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cefalseio,Premium,prefix+middle+suffix,78,20,17,13,18,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ceiaza,Premium,prefix+middle+suffix,78,20,17,15,17,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ceioza,Premium,prefix+middle+suffix,78,20,17,15,17,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cenex,Minimal,prefix+middle,78,20,16,13,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cereio,Premium,prefix+middle+suffix,78,20,17,15,17,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cesaua,Premium,prefix+middle+suffix,78,20,17,15,17,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cetaya,Premium,prefix+middle+suffix,78,20,17,15,17,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Danex,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Daori,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Davel,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Elcor,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Elnav,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Elori,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Evcor,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Evori,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Finav,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Finex,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Fivel,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Gacel,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Gacor,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Gamer,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Gavel,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Gaver,Minimal,prefix+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Gazen,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Gecor,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Genav,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Geori,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Gevel,Minimal,prefix+middle,78,20,16,13,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Kacel,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Kacor,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Kamer,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Kaori,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Kaver,Minimal,prefix+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Kazen,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Lacor,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Lamer,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Laver,Minimal,prefix+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Lazen,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Lomer,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Lonav,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Lover,Minimal,prefix+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Lozen,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Macel,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Manav,Minimal,prefix+middle,78,20,16,13,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Manex,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Mavel,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Maver,Minimal,prefix+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Mazen,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Mecor,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Menex,Minimal,prefix+middle,78,20,16,13,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Micel,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Micor,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Minav,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Miver,Minimal,prefix+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Mizen,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Naori,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Navel,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Nenav,Minimal,prefix+middle,78,20,16,13,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Nicel,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Nicor,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Nimer,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ninex,Minimal,prefix+middle,78,20,16,13,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Nivel,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Niver,Minimal,prefix+suffix,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Orcel,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Orcor,Minimal,prefix+middle,78,20,18,13,20,12,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Orvel,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Orzen,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Racel,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ranav,Minimal,prefix+middle,78,20,16,13,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ranex,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ravel,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Razen,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Renex,Minimal,prefix+middle,78,20,16,13,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ricel,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Rinav,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Riori,Minimal,prefix+middle,78,20,18,13,20,12,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Rizen,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Sanex,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Saori,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Savel,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Tacor,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Tamer,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Tanex,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Taori,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Temer,Minimal,prefix+middle,78,20,16,13,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Tenav,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Teori,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Vacel,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Vacor,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Vamer,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Vazen,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Vecor,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Veori,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Vicor,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Vimer,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Vinex,Minimal,prefix+middle,78,20,15,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Viver,Minimal,prefix+suffix,78,20,16,13,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
